Microns Throughput
0.7475499877929688 0.0
0.7485499877929688 0.0
0.7495499877929688 3.5324187323997573e-07
0.7505499877929688 4.2452377971078695e-07
0.7515499877929688 4.560910262600276e-07
0.7525499877929688 4.2000177284571176e-07
0.7535499877929688 4.1151948256390366e-07
0.7545499877929688 4.851358698818404e-07
0.7555499877929688 3.8480335454795636e-07
0.7565499877929688 3.6751536113172337e-07
0.7575499877929688 3.8439222718847896e-07
0.7585499877929688 4.3545001139852544e-07
0.7595499877929688 5.107306713590089e-07
0.7605499877929688 5.297902005003145e-07
0.7615499877929688 4.978279001800182e-07
0.7625499877929688 5.069752662787445e-07
0.7635499877929688 5.60961379187551e-07
0.7645499877929688 6.091051805385248e-07
0.7655499877929688 6.131028515071837e-07
0.7665499877929688 5.858858751775599e-07
0.7675499877929688 6.91847116047705e-07
0.7685499877929688 8.236521162147922e-07
0.7695499877929688 1.1570445658099825e-06
0.7705499877929688 1.457146975833166e-06
0.7715499877929688 2.193073806942573e-06
0.7725499877929688 3.2190053930198993e-06
0.7735499877929688 5.072690949497267e-06
0.7745499877929688 8.034745112123202e-06
0.7755499877929688 1.2179708853330105e-05
0.7765499877929688 1.7993678802152852e-05
0.7775499877929688 2.58927621217627e-05
0.7785499877929688 3.659142555296107e-05
0.7795499877929688 4.9811032825189474e-05
0.7805499877929688 6.966292829329793e-05
0.7815499877929688 9.870999011581149e-05
0.7825499877929688 0.00014698237971073902
0.7835499877929688 0.00023952558775041256
0.7845499877929687 0.00040526297906831116
0.7855499877929687 0.0007728115720118993
0.7865499877929687 0.0016544659767110273
0.7875499877929687 0.0036804497898632036
0.7885499877929687 0.008473055282662659
0.7895499877929687 0.01938178632929187
0.7905499877929687 0.03902731171200419
0.7915499877929687 0.06928621895250685
0.7925499877929687 0.1072805627565479
0.7935499877929687 0.14963303069399533
0.7945499877929687 0.18539099295711856
0.7955499877929687 0.21260592201402437
0.7965499877929687 0.23228332668338528
0.7975499877929687 0.24254351374449887
0.7985499877929687 0.24752546577031528
0.7995499877929687 0.2493348597526115
0.8005499877929687 0.250378781923306
0.8015499877929687 0.2493472658160494
0.8025499877929687 0.24603549671468342
0.8035499877929687 0.24269044887235858
0.8045499877929687 0.23960258925328728
0.8055499877929687 0.23818393666104834
0.8065499877929687 0.23634413123380588
0.8075499877929687 0.2342299276511529
0.8085499877929687 0.23248532925186371
0.8095499877929687 0.2330168848536612
0.8105499877929687 0.235084552360887
0.8115499877929687 0.23886777687613175
0.8125499877929687 0.24324469706532556
0.8135499877929687 0.24668990020456918
0.8145499877929687 0.2512764564150713
0.8155499877929687 0.25300870709856543
0.8165499877929687 0.25534002222843966
0.8175499877929687 0.25754257170531475
0.8185499877929687 0.2595557631221517
0.8195499877929687 0.2604909664235249
0.8205499877929687 0.2615291312594864
0.8215499877929687 0.2627256640674069
0.8225499877929687 0.26101949854403783
0.8235499877929687 0.2599782736924197
0.8245499877929687 0.258390217224481
0.8255499877929687 0.25578539898682506
0.8265499877929687 0.2542402000281414
0.8275499877929687 0.252856276441425
0.8285499877929687 0.25274959119067547
0.8295499877929687 0.25314273389572517
0.8305499877929687 0.25217156176267275
0.8315499877929687 0.25275408088044565
0.8325499877929687 0.2529435588898872
0.8335499877929687 0.25289974182571345
0.8345499877929687 0.2526704516742337
0.8355499877929687 0.25559816624541404
0.8365499877929687 0.2583723859145232
0.8375499877929687 0.26153588631825997
0.8385499877929687 0.2640217511116927
0.8395499877929687 0.26532936085724246
0.8405499877929687 0.2666627405049173
