Microns Throughput
2.347888398 0.0
2.349089364 0.0
2.35029033 3.1096192846277376e-09
2.3514912960000003 3.1271733031134204e-09
2.352692262 3.1488709510580765e-09
2.353893228 3.1755787801249538e-09
2.355094194 3.2467619247201332e-09
2.35629516 3.2918815826252504e-09
2.357496126 3.343689675788541e-09
2.358697092 3.402171396836845e-09
2.359898058 3.467125909038985e-09
2.361099024 3.614855345399631e-09
2.3622999890000003 3.6960083060767796e-09
2.363500955 3.78078325435768e-09
2.364701921 3.867955155308565e-09
2.3659028870000003 3.956136713134355e-09
2.367103853 4.129695007283119e-09
2.368304819 4.211794918584303e-09
2.369505785 4.288941593938673e-09
2.370706751 5.553372525010062e-06
2.371907717 1.2939503922791046e-05
2.373108683 2.087145230653953e-05
2.374309649 4.337178760891959e-05
2.375510615 6.971274002125159e-05
2.376711581 0.00010533602505486919
2.377912547 0.00014462080265960185
2.379113513 0.00019988410676000912
2.380314478 0.0002660153335854043
2.381515444 0.0003495439917495197
2.38271641 0.00045360087623653376
2.383917376 0.0005862699630489788
2.385118342 0.0007544899799601664
2.386319308 0.0009597285178030279
2.387520274 0.001229495016043913
2.38872124 0.0015666657997697594
2.389922206 0.002003145576715783
2.391123172 0.002565734675525264
2.392324138 0.003292990037709715
2.393525104 0.004250773573046805
2.3947260700000004 0.005505204929314881
2.395927036 0.00717585857548753
2.397128002 0.009418827908311266
2.398328967 0.012424194349725153
2.399529933 0.016485742344554962
2.400730899 0.021949358506128756
2.401931865 0.02927605655865781
2.403132831 0.03904363783882534
2.404333797 0.05184498418784341
2.405534763 0.0683430794724351
2.406735729 0.08907390475577136
2.407936695 0.11438764075658135
2.4091376610000004 0.1442908226010284
2.410338627 0.17785742791781067
2.411539593 0.2136678155175793
2.412740559 0.2495796316480371
2.4139415250000003 0.2831020012273644
2.415142491 0.3121326143705077
2.416343456 0.3349383309570728
2.417544422 0.35147934247272183
2.418745388 0.36250210500860564
2.4199463540000004 0.3693768512726844
2.42114732 0.37381066108930183
2.422348286 0.3765040639029694
2.423549252 0.378465525786893
2.424750218 0.3802632992240915
2.425951184 0.38217693777008127
2.42715215 0.3845185348833249
2.4283531160000003 0.386889685846512
2.429554082 0.3894676480659465
2.430755048 0.39213956004047756
2.431956014 0.3948140865006405
2.43315698 0.3975895698548927
2.4343579450000004 0.3999786510983777
2.435558911 0.4021427594582436
2.436759877 0.4040393580571147
2.437960843 0.40570353436118534
2.439161809 0.4072750362856852
2.440362775 0.40832978857014557
2.441563741 0.4090936425133633
2.442764707 0.40964862560117915
2.443965673 0.40999857610848517
2.445166639 0.41038611874690323
2.446367605 0.41043424691537145
2.447568571 0.41040817900573345
2.448769537 0.4103158322519445
2.449970503 0.41017458600757534
2.451171469 0.4093986117869975
2.452372434 0.4088491668744562
2.4535734 0.40828757812548366
2.454774366 0.4077624250175979
2.455975332 0.4074264916567056
2.457176298 0.40689326581229057
2.458377264 0.40660129040865517
2.45957823 0.40634358072335863
2.460779196 0.40611640417138883
2.461980162 0.4059103168664315
2.463181128 0.40551902547338603
2.464382094 0.40538927007027437
2.46558306 0.4052706051145896
2.466784026 0.4051658448287582
2.4679849920000003 0.4051073120671638
2.469185958 0.40508945948389347
2.470386923 0.4050786682012454
2.471587889 0.40531523258372704
2.472788855 0.4053827675027758
2.473989821 0.40574413854221647
2.475190787 0.40600348442788237
2.476391753 0.4063138372358746
2.477592719 0.40685098104014505
2.4787936850000003 0.40717202694149834
2.479994651 0.4077383741034139
2.481195617 0.40811904648415864
2.4823965830000003 0.4086922077814156
2.483597549 0.4092521827931385
2.484798515 0.4098206322776296
2.485999481 0.41011971997524904
2.487200446 0.41059643024347287
2.488401412 0.41105430059744574
2.489602378 0.4112555213432853
2.490803344 0.41156817774946797
2.49200431 0.41181654214327973
2.4932052760000003 0.4121095296115209
2.494406242 0.41238585125354354
2.495607208 0.41256756025717833
2.496808174 0.412717977019032
2.49800914 0.4127514340799679
2.499210106 0.4126958216567076
2.500411072 0.4126122999277404
2.501612038 0.4124738035163283
2.502813004 0.41224478893536387
2.50401397 0.4120094979917752
2.505214935 0.41172505908060714
2.506415901 0.41139562675219177
2.5076168670000003 0.41107049115321437
2.508817833 0.41074810099917014
2.510018799 0.4104189032762923
2.511219765 0.41008381428832313
2.512420731 0.4098445617407636
2.513621697 0.4097013006754542
2.514822663 0.4095891583732262
2.516023629 0.40954644271020857
2.517224595 0.40952834975818747
2.518425561 0.40952349941647637
2.519626527 0.40957678397686387
2.520827493 0.4096850488735224
2.522028459 0.40978833791761676
2.523229424 0.4099319830664998
2.52443039 0.4101027719070045
2.525631356 0.41028530234282745
2.526832322 0.41050097940923896
2.528033288 0.4107476427808689
2.529234254 0.41095325321028964
2.53043522 0.41117726548523714
2.531636186 0.411430484298761
2.532837152 0.41176822501149024
2.534038118 0.4121187648259594
2.535239084 0.41244891832888997
2.53644005 0.4127143980252918
2.537641016 0.4129968611188679
2.538841982 0.4132493911814445
2.540042948 0.4134605244483416
2.541243913 0.413635582457121
2.542444879 0.4137633796241222
2.543645845 0.41385469464060476
2.544846811 0.4139263403494734
2.546047777 0.41398004068257793
2.547248743 0.4139312709337899
2.548449709 0.4138704220447664
2.549650675 0.41379687302938384
2.5508516410000004 0.4135835918432823
2.5520526070000003 0.41347555629172283
2.553253573 0.41336814615374823
2.554454539 0.4131650470291236
2.5556555050000003 0.41287419821042
2.556856471 0.41249795232027836
2.558057437 0.41205297446549166
2.559258402 0.41147516819887614
2.560459368 0.4107863048245006
2.561660334 0.41001357504677577
2.5628613 0.40924380084843587
2.564062266 0.4085214601247817
2.565263232 0.40770920038380093
2.5664641980000003 0.4069645996430034
2.567665164 0.40627563867872596
2.56886613 0.40560537879596964
2.5700670960000003 0.4052196551757398
2.571268062 0.4050341897550664
2.572469028 0.4049757556131926
2.573669994 0.4052394267469349
2.57487096 0.40579320534330937
2.576071926 0.40636463316330856
2.577272891 0.40691044249265373
2.578473857 0.40718774602276553
2.579674823 0.4067664592989499
2.5808757890000003 0.40533724099387286
2.582076755 0.40243886038897725
2.583277721 0.39741831448682224
2.584478687 0.38995989904165074
2.585679653 0.3794192068903802
2.586880619 0.3654315187508047
2.588081585 0.3480638485677217
2.589282551 0.3270831128331753
2.590483517 0.3029433160492548
2.591684483 0.2762088284366783
2.592885449 0.2474908304523142
2.594086414 0.217947719299697
2.5952873800000003 0.18807395382694117
2.596488346 0.15976462758907525
2.597689312 0.13385083878473764
2.598890278 0.11059547354412304
2.600091244 0.09039054146746045
2.60129221 0.07319795074799819
2.602493176 0.05890565845279307
2.603694142 0.04730396443961182
2.604895108 0.03799140085131006
2.606096074 0.030404901727716996
2.60729704 0.02448596985967305
