Microns Throughput
1.748199951171875 0.0
1.7491999511718752 0.0
1.750199951171875 1.2015102798665566e-07
1.751199951171875 4.4892177808282057e-07
1.752199951171875 4.5592753540646177e-07
1.753199951171875 7.14140201136326e-07
1.754199951171875 1.2328760204425924e-06
1.755199951171875 1.6622627073654279e-06
1.756199951171875 1.0190264567905479e-06
1.757199951171875 2.502009439880974e-07
1.758199951171875 1.7305536348371628e-06
1.759199951171875 1.090266566157427e-06
1.760199951171875 3.5447248144382025e-07
1.761199951171875 1.6772742917387557e-06
1.762199951171875 1.8406153461198403e-07
1.763199951171875 4.7211352968154647e-08
1.764199951171875 5.811520666765556e-07
1.765199951171875 6.215737115250944e-07
1.766199951171875 1.9234340023916384e-06
1.767199951171875 1.947378941628406e-06
1.768199951171875 1.4971140058223288e-07
1.769199951171875 4.7134067069979265e-11
1.770199951171875 2.3610896441735874e-07
1.771199951171875 1.9358801977636536e-06
1.772199951171875 4.320100252068989e-07
1.773199951171875 7.589619786445316e-07
1.774199951171875 1.6537339948404966e-06
1.775199951171875 1.9794165169912423e-06
1.776199951171875 5.813002506699705e-07
1.777199951171875 1.1111025887031302e-06
1.778199951171875 3.5745833497942993e-07
1.779199951171875 2.0325123917165244e-06
1.780199951171875 5.101084092829984e-07
1.781199951171875 1.653086003699665e-06
1.782199951171875 1.534824628352276e-06
1.783199951171875 3.3913481273788433e-06
1.784199951171875 1.3966349549387571e-06
1.785199951171875 4.736826109367804e-11
1.786199951171875 2.0050164048002315e-06
1.787199951171875 2.1238201447313157e-06
1.788199951171875 1.0054308856421959e-06
1.789199951171875 7.03687758066821e-07
1.790199951171875 1.0859201459112552e-06
1.791199951171875 1.7541756093126907e-06
1.792199951171875 1.5868217720484132e-06
1.793199951171875 3.3760285854218993e-06
1.794199951171875 3.647319084202639e-06
1.795199951171875 4.7768160847369886e-11
1.796199951171875 1.4102679601580298e-06
1.797199951171875 1.582435529861417e-06
1.798199951171875 1.629413311001606e-06
1.799199951171875 1.8684920311891143e-06
1.800199951171875 2.7535175941192047e-06
1.801199951171875 4.7895099963207316e-11
1.802199951171875 5.573988236559761e-07
1.803199951171875 1.998096781323162e-06
1.804199951171875 2.367967365046649e-06
1.805199951171875 3.1854783316031123e-07
1.806199951171875 2.6420091479824834e-06
1.807199951171875 1.8055537338396745e-06
1.808199951171875 2.3160230285714495e-06
1.809199951171875 3.0267746651391314e-06
1.810199951171875 3.013014981641856e-06
1.811199951171875 3.4779360087582053e-07
1.812199951171875 3.3450046564798002e-06
