Microns Throughput
1.8985999755859375 0.0
1.8995999755859376 0.0
1.9005999755859373 7.534460282897574e-06
1.9015999755859372 7.898057343625556e-06
1.9025999755859373 8.434364409020753e-06
1.9035999755859372 1.0276249735950398e-05
1.9045999755859373 9.46292319991418e-06
1.9055999755859372 1.065148889553012e-05
1.9065999755859373 1.0298014853305465e-05
1.9075999755859372 1.2149942701135883e-05
1.9085999755859373 1.3644833248525203e-05
1.9095999755859372 1.4465514462100724e-05
1.9105999755859373 1.6853024557966473e-05
1.9115999755859372 1.6974753643872766e-05
1.9125999755859373 1.6797879704884308e-05
1.9135999755859372 2.110930850631705e-05
1.9145999755859373 2.2211632453545774e-05
1.9155999755859372 2.414464375901534e-05
1.9165999755859373 2.8222888370555984e-05
1.9175999755859372 3.1332445423538254e-05
1.918599975585937 3.493244570303686e-05
1.9195999755859372 3.861469919248969e-05
1.920599975585937 4.186431102660798e-05
1.9215999755859372 4.5034480015324374e-05
1.922599975585937 5.240494141303617e-05
1.9235999755859372 5.664076658234091e-05
1.924599975585937 6.399911414446598e-05
1.9255999755859372 7.156014477488441e-05
1.926599975585937 8.02477321243097e-05
1.9275999755859372 8.747990465394797e-05
1.928599975585937 9.72730235252923e-05
1.9295999755859372 0.00011667434447538425
1.930599975585937 0.00012488620697650234
1.9315999755859372 0.0001388962031929702
1.932599975585937 0.00015549370800810127
1.9335999755859372 0.0001769019461530537
1.934599975585937 0.00020538504620743104
1.9355999755859372 0.0002249827646943368
1.936599975585937 0.00025264564016354296
1.9375999755859372 0.0002857456397222384
1.9385999755859376 0.0003210640953246498
1.9395999755859372 0.0003602531187324798
1.9405999755859376 0.0004106944402803621
1.9415999755859372 0.00047785960263483545
1.9425999755859376 0.000523591627846845
1.9435999755859372 0.0006044094026331083
1.9445999755859376 0.000680233056950619
1.9455999755859372 0.000774862289024752
1.9465999755859376 0.0008660805810263389
1.9475999755859372 0.001027465957732411
1.9485999755859376 0.0011507793033427804
1.9495999755859372 0.0012779924886622464
1.9505999755859376 0.0014706781220837105
1.9515999755859372 0.0016857974930671097
1.9525999755859376 0.0019236715602595129
1.9535999755859372 0.0021995243723619035
1.9545999755859376 0.0024968575667610447
1.9555999755859372 0.0029264235330936383
1.9565999755859376 0.003315257011741873
1.9575999755859372 0.0037768581507939955
1.9585999755859376 0.00444641853420058
1.9595999755859372 0.005011463337954204
1.9605999755859376 0.005893610934158895
1.9615999755859372 0.006698987142469446
1.9625999755859376 0.0076052050326270255
1.9635999755859372 0.009044119835719715
1.9645999755859376 0.010394471771832215
1.9655999755859372 0.012118247905219147
1.9665999755859376 0.014006938226055282
1.9675999755859372 0.01638431534675684
1.9685999755859376 0.01828108426282497
1.9695999755859372 0.021402228515472608
1.9705999755859376 0.026378120613270287
1.9715999755859372 0.02981328208436553
1.9725999755859376 0.03387265454150268
1.9735999755859372 0.03787028567457412
1.9745999755859376 0.04371855015429524
1.9755999755859373 0.0474947388277798
1.9765999755859376 0.052983420518676216
1.9775999755859373 0.06007453430676411
1.9785999755859376 0.06583322744212096
1.9795999755859373 0.07592022465131429
1.9805999755859376 0.08350831392373825
1.9815999755859373 0.0936305256328978
1.9825999755859376 0.10371584214831168
1.9835999755859373 0.11637309361903034
1.9845999755859376 0.1310155447442736
1.9855999755859373 0.14439592393215706
1.9865999755859376 0.1692783121382245
1.9875999755859373 0.1923844567469811
1.9885999755859376 0.2175275886888569
1.9895999755859373 0.25318260384137603
1.9905999755859376 0.27404610127794815
1.9915999755859373 0.30950955439114536
1.9925999755859376 0.33770447380256097
1.9935999755859373 0.3671822108776026
1.9945999755859376 0.3950662363006341
1.9955999755859373 0.42339691960948755
1.9965999755859376 0.4454225709450418
1.9975999755859373 0.46051727500785
1.9985999755859376 0.46948056389914516
1.9995999755859373 0.49022205285892734
2.0005999755859376 0.5041465406080704
2.001599975585937 0.5195161067954236
2.0025999755859374 0.523785051247073
2.0035999755859377 0.5223750035832552
2.0045999755859376 0.5257996349029408
2.005599975585937 0.5477703970976021
2.0065999755859374 0.542763667884059
2.0075999755859373 0.5402445201480919
2.0085999755859376 0.5434558612037481
2.009599975585937 0.5485829032278126
2.0105999755859374 0.5398127759639799
2.0115999755859373 0.5464925281576266
2.0125999755859376 0.5433946368178667
2.013599975585937 0.5540483967907043
2.0145999755859374 0.5496495289013139
2.0155999755859373 0.5422438195912702
2.0165999755859376 0.5526309954407794
2.017599975585937 0.5427529075916177
2.0185999755859374 0.5428061892425219
2.0195999755859373 0.5454103421041677
2.0205999755859376 0.5454405110216121
2.021599975585937 0.5457492571881551
2.0225999755859374 0.543630934077454
2.0235999755859373 0.5478875209968542
2.0245999755859376 0.543457810435865
2.025599975585937 0.551638918494907
2.0265999755859374 0.5443634387850517
2.0275999755859373 0.5501085642307192
2.0285999755859376 0.5441205902361513
2.029599975585937 0.5495101766822803
2.0305999755859374 0.5465557218859696
2.0315999755859373 0.5401059986802322
2.0325999755859376 0.5512913108259799
2.033599975585937 0.5501577199801453
2.0345999755859374 0.5459382463950104
2.0355999755859373 0.540237530531769
2.0365999755859376 0.5585382525796772
2.037599975585937 0.5457738164233447
2.0385999755859374 0.5526807117223705
2.0395999755859373 0.5477364963366615
2.0405999755859376 0.5370982630130026
2.041599975585937 0.5457382578891201
2.0425999755859374 0.5427413894830645
2.0435999755859373 0.5438071103558755
2.0445999755859376 0.5442479354195214
2.045599975585937 0.5454214581202335
2.046599975585937 0.5422340899627786
2.0475999755859373 0.5477803569196747
2.04860009765625 0.5312550653261371
2.04960009765625 0.5297837811994063
