Microns Throughput
1.748199951171875 0.0
1.7491999511718752 0.0
1.750199951171875 2.2000246859593886e-07
1.751199951171875 8.924690670423784e-07
1.752199951171875 8.1150992664979e-08
1.753199951171875 6.504480399663995e-07
1.754199951171875 6.909369435147248e-07
1.755199951171875 9.667891586501205e-07
1.756199951171875 1.9522876368714406e-07
1.757199951171875 5.038058653632107e-07
1.758199951171875 1.4640077753975092e-06
1.759199951171875 3.9882958278600666e-07
1.760199951171875 1.120875283417668e-06
1.761199951171875 5.506624497939252e-07
1.762199951171875 7.14939537354737e-07
1.763199951171875 1.461707027125805e-06
1.764199951171875 9.061717186235562e-07
1.765199951171875 4.300376019553169e-07
1.766199951171875 7.282440227837722e-07
1.767199951171875 3.179717602363964e-07
1.768199951171875 8.277898921914272e-07
1.769199951171875 3.3210371254230245e-07
1.770199951171875 2.0658287526261686e-06
1.771199951171875 4.513397950025614e-11
1.772199951171875 3.0845173489415755e-07
1.773199951171875 6.327448737050697e-07
1.774199951171875 3.159400586622154e-07
1.775199951171875 8.505206482614997e-07
1.776199951171875 4.6809652130141963e-07
1.777199951171875 6.008303507259309e-07
1.778199951171875 3.715385627569306e-07
1.779199951171875 1.6158533925239e-07
1.780199951171875 6.873920161227136e-07
1.781199951171875 4.6993952994827284e-07
1.782199951171875 5.439262203595791e-07
1.783199951171875 4.940419462029287e-07
1.784199951171875 2.423850065272428e-07
1.785199951171875 2.847599753495766e-07
1.786199951171875 6.906504261253975e-07
1.787199951171875 2.4469097309964176e-07
1.788199951171875 9.02734808993936e-07
1.789199951171875 7.928640191285222e-07
1.790199951171875 1.9951943362565645e-07
1.791199951171875 9.695463149751982e-07
1.792199951171875 8.841956845814057e-07
1.793199951171875 9.92068967491813e-07
1.794199951171875 1.0086734814975177e-06
1.795199951171875 4.344308366938771e-07
1.796199951171875 5.810197581509376e-07
1.797199951171875 8.587054072494023e-07
1.798199951171875 5.082021251975433e-07
1.799199951171875 7.305351281464935e-07
1.800199951171875 8.348750661458804e-07
1.801199951171875 1.2512845111669689e-06
1.802199951171875 1.0172375772996803e-06
1.803199951171875 7.577793106808661e-07
1.804199951171875 1.0663546410862288e-06
1.805199951171875 1.2496459911020939e-06
1.806199951171875 2.2560702632284157e-06
1.807199951171875 3.2808840821144545e-08
1.808199951171875 1.4938150181785813e-06
1.809199951171875 1.285656085306537e-06
1.810199951171875 9.841078267220761e-07
1.811199951171875 1.0601173188875382e-06
1.812199951171875 1.5542411371516584e-06
1.813199951171875 5.31507322543467e-07
