Microns Throughput
1.5985000000000005 0.0
1.5995 0.0
1.6005 5.500553593272282e-07
1.6015 8.011596950903099e-07
1.6025 4.7557579030653297e-07
1.6035 1.0379233562804137e-06
1.6045 2.048721037783527e-06
1.6055 3.9619460065356295e-08
1.6065 9.635646916798836e-07
1.6075 1.4012838214724785e-06
1.6085 3.0798406565143293e-07
1.6095 1.3836281369246768e-06
1.6105 1.3581851679692832e-06
1.6115 1.0923990706181379e-06
1.6125 2.9474836586366943e-06
1.6135 1.2601907079542174e-06
1.6145 2.236200819581224e-06
1.6155 1.2875075522345545e-06
1.6165 2.581947697092194e-06
1.6175 2.5895038189422327e-06
1.6185 2.6214760400360863e-06
1.6195 1.159249338583571e-06
1.6205 2.9819176770674863e-06
1.6215 1.4480147009974072e-06
1.6225 3.260689723657168e-06
1.6235 4.077091896649517e-06
1.6245 3.8439482988428285e-06
1.6255 5.5493322299082585e-06
1.6265 5.453165371453007e-06
1.6275 4.234458718969872e-06
1.6285 6.5727687783334676e-06
1.6295 8.14581644466834e-06
1.6305 8.305458992819202e-06
1.6315 9.01057488849459e-06
1.6325 7.820975747997833e-06
1.6335 1.0201763502989353e-05
1.6345 9.35615108667027e-06
1.6355 1.18728315748997e-05
1.6365 1.2247703399823183e-05
1.6375 1.3276564895673405e-05
1.6385 1.5153332353082574e-05
1.6395 1.620502762522619e-05
1.6405 1.4341662301888383e-05
1.6415 1.826158877005335e-05
1.6425 1.8082306440803408e-05
1.6435 2.0791128779195652e-05
1.6445 2.1873932457489818e-05
1.6455 2.451739332126338e-05
1.6465 2.566483826856439e-05
1.6475 2.6550846251296823e-05
1.6485 2.6623107003275458e-05
1.6495 2.9120549003794017e-05
1.6505 3.0124972313680916e-05
1.6515 3.291793719682283e-05
1.6525 3.5469646856653584e-05
1.6535 4.0520336930536393e-05
1.6545 4.3981091937996636e-05
1.6555 4.319534924745745e-05
1.6565 4.785638149390635e-05
1.6575 5.599706193379206e-05
1.6585 6.041351856591205e-05
1.6595 6.645065896055573e-05
1.6605 7.570142884066762e-05
1.6615 8.435285370615143e-05
1.6625 9.559566669223799e-05
1.6635 0.000109334186508834
1.6645 0.000124275420869762
1.6655 0.00014424968950388999
1.6665 0.000163945484783864
1.6675 0.000194506251685146
1.6685 0.00022308091341015398
1.6695 0.00025661866442092796
1.6705 0.000296864781182256
1.6715 0.000339303303527812
1.6725 0.00038793292909150996
1.6735 0.00044085375401819
1.6745 0.000507872061735696
1.6755 0.0005832321994499659
1.6765 0.000661908577673136
1.6775 0.000744914425583628
1.6785 0.0008186826713397839
1.6795 0.0009334807657062019
1.6805 0.0010471552471634459
1.6815 0.001174035508585854
1.6825 0.001310821432380622
1.6835 0.0014488156291862838
1.6845 0.001611983842313608
1.6855 0.0017670366019288178
1.6865 0.001977611998971086
1.6875 0.002171754883337006
1.6885 0.002397492901167548
1.6895 0.002722552853285266
1.6905 0.0029910556267542876
1.6915 0.0033773982323453636
1.6925 0.003764781827734422
1.6935 0.004283466594551734
1.6945 0.004924409700559624
1.6955 0.005522492525569602
1.6965 0.0064419387837573415
1.6975 0.007708410630883287
1.6985 0.00911668267396813
1.6995 0.011054581476314083
1.7005 0.012900846600864027
1.7015 0.015676224685328154
1.7025 0.01907180368791712
1.7035 0.022649389549489817
1.7045 0.025501298718853704
1.7055 0.028013223166835816
1.7065 0.031184735127287276
1.7075 0.03428943259369895
1.7085 0.03866338588702134
1.7095 0.044343416975661396
1.7105 0.04774026994272773
1.7115 0.05612169048525611
1.7125 0.06268071153992921
1.7135 0.0740694293532876
1.7145 0.08374308347343329
1.7155 0.10115866201360262
1.7165 0.11878323205949849
1.7175 0.14097477833762131
1.7185 0.16893377588560368
1.7195 0.18883416343950113
1.7205 0.22113518968681278
1.7215 0.25223494500368404
1.7225 0.2856808173260154
1.7235 0.31216570921940356
1.7245 0.3300437695468026
1.7255 0.3559737859474456
1.7265 0.36481774080572543
1.7275 0.3708628211143126
1.7285 0.3805925480067307
1.7295 0.3867340643084894
1.7305 0.38636850315794125
1.7315 0.402437814573155
1.7325 0.40550213598715007
1.7335 0.4119201104948028
1.7345 0.4200136728817729
1.7355 0.42796495770740445
1.7365 0.4369061918030203
1.7375 0.4505019519179429
1.7385 0.4509101988250359
1.7395 0.45891548194363846
1.7405 0.467430916057269
1.7415 0.4671743835119348
1.7425 0.47926941377122173
1.7435 0.4836992690603347
1.7445 0.4762945540663793
1.7455 0.486276051903277
1.7465 0.4842101861904832
1.7475 0.4819945791975342
1.7485 0.4816525675608998
1.7495 0.47459533803561277
1.7505 0.4954871512377824
1.7515 0.4833919617579962
1.7525 0.4854318104504671
1.7535 0.4832897305590766
1.7545 0.48489577559076563
1.7555 0.4847857948893733
1.7565 0.4937451497727437
1.7575 0.4905974665122163
1.7585 0.4924748273283855
1.7595 0.48848961022241294
1.7605 0.4921186914563022
1.7615 0.49664352317556276
1.7625 0.4956007125777378
1.7635 0.4946551772445863
1.7645 0.48682831305433555
1.7655 0.49256503275413244
1.7665 0.49991631830468064
1.7675 0.49724065686463303
1.7685 0.49621074784149266
1.7695 0.48826197008624306
1.7705 0.49246199210990954
1.7715 0.4983689756627148
1.7725 0.4913095340051515
1.7735 0.48446578863718814
1.7745 0.4891775537206292
1.7755 0.48791901265519866
1.7765 0.48202975504557016
1.7775 0.49428285343177547
1.7785 0.47863644216142665
1.7795 0.489003352860032
1.7805 0.4874497071566749
1.7815 0.4829563749004801
1.7825 0.4797187400069399
1.7835 0.4844528789571828
1.7845 0.4866949651477567
1.7855 0.48243669406615436
